Geneid	final_project/original_files/tophat_mapping_hits_results.sam
Zm00001d047105	0
Zm00001d047106	0
Zm00001d047107	0
Zm00001d047108	0
Zm00001d047109	0
Zm00001d047110	0
Zm00001d047111	0
Zm00001d047112	0
Zm00001d047113	0
Zm00001d047114	0
Zm00001d047115	0
Zm00001d047116	0
Zm00001d047117	0
Zm00001d047119	0
Zm00001d047121	0
Zm00001d047122	0
Zm00001d047123	0
Zm00001d047124	0
Zm00001d047125	0
Zm00001d047126	1
Zm00001d047128	1
Zm00001d047130	0
Zm00001d047131	0
Zm00001d047132	0
Zm00001d047133	0
Zm00001d047134	0
Zm00001d047135	5
Zm00001d047136	0
Zm00001d047138	0
Zm00001d047139	0
Zm00001d047140	0
Zm00001d047141	0
Zm00001d047142	1
Zm00001d047143	0
Zm00001d047146	0
Zm00001d047147	0
Zm00001d047149	0
Zm00001d047150	1
Zm00001d047151	0
Zm00001d047152	0
Zm00001d047153	0
Zm00001d047155	0
Zm00001d047156	0
Zm00001d047157	0
Zm00001d047158	0
Zm00001d047159	0
Zm00001d047160	0
Zm00001d047161	0
Zm00001d047162	1
Zm00001d047163	0
Zm00001d047165	0
Zm00001d047166	1
Zm00001d047167	0
Zm00001d047168	0
Zm00001d047169	0
Zm00001d047170	0
Zm00001d047171	0
Zm00001d047173	0
Zm00001d047174	0
Zm00001d047175	0
Zm00001d047176	0
Zm00001d047177	0
Zm00001d047178	1
Zm00001d047179	0
Zm00001d047180	0
Zm00001d047181	0
Zm00001d047182	0
Zm00001d047183	0
Zm00001d047184	1
Zm00001d047185	0
Zm00001d047186	0
Zm00001d047187	0
Zm00001d047189	0
Zm00001d047190	0
Zm00001d047191	0
Zm00001d047192	0
Zm00001d047193	1
Zm00001d047194	0
Zm00001d047195	0
Zm00001d047196	0
Zm00001d047197	0
Zm00001d047199	0
Zm00001d047200	0
Zm00001d047201	0
Zm00001d047202	0
Zm00001d047203	0
Zm00001d047204	5
Zm00001d047205	0
Zm00001d047207	1
Zm00001d047208	0
Zm00001d047209	0
Zm00001d047210	0
Zm00001d047211	3
Zm00001d047212	0
Zm00001d047214	0
Zm00001d047215	0
Zm00001d047216	1
Zm00001d047217	0
Zm00001d047218	0
Zm00001d047219	0
Zm00001d047220	0
Zm00001d047222	0
Zm00001d047223	0
Zm00001d047224	0
Zm00001d047225	0
Zm00001d047226	0
Zm00001d047228	0
Zm00001d047229	0
Zm00001d047230	0
Zm00001d047231	0
Zm00001d047232	0
Zm00001d047233	0
Zm00001d047234	0
Zm00001d047235	0
Zm00001d047236	0
Zm00001d047238	0
Zm00001d047239	0
Zm00001d047240	10
Zm00001d047241	2
Zm00001d047242	0
Zm00001d047243	0
Zm00001d047244	0
Zm00001d047245	0
Zm00001d047247	0
Zm00001d047248	0
Zm00001d047249	0
Zm00001d047250	0
Zm00001d047251	0
Zm00001d047252	0
Zm00001d047253	1
Zm00001d047255	1
Zm00001d047256	0
Zm00001d047257	0
Zm00001d047258	0
Zm00001d047259	0
Zm00001d047260	1
Zm00001d047261	0
Zm00001d047262	1
Zm00001d047263	0
Zm00001d047264	1
Zm00001d047265	0
Zm00001d047266	0
Zm00001d047267	0
Zm00001d047268	0
Zm00001d047269	0
Zm00001d047271	2
Zm00001d047272	0
Zm00001d047273	0
Zm00001d047274	0
Zm00001d047275	0
Zm00001d047276	1
Zm00001d047278	0
Zm00001d047279	0
Zm00001d047280	0
Zm00001d047281	0
Zm00001d047282	0
Zm00001d047283	11
Zm00001d047285	0
Zm00001d047287	0
Zm00001d047288	1
Zm00001d047289	3
Zm00001d047290	0
Zm00001d047292	0
Zm00001d047293	0
Zm00001d047295	0
Zm00001d047296	2
Zm00001d047298	0
Zm00001d047299	0
Zm00001d047300	0
Zm00001d047301	0
Zm00001d047302	0
Zm00001d047303	0
Zm00001d047306	2
Zm00001d047307	1
Zm00001d047309	0
Zm00001d047310	0
Zm00001d047311	0
Zm00001d047312	0
Zm00001d047313	0
Zm00001d047316	0
Zm00001d047317	0
Zm00001d047318	0
Zm00001d047320	0
Zm00001d047321	0
Zm00001d047322	0
Zm00001d047323	0
Zm00001d047324	0
Zm00001d047325	0
Zm00001d047326	0
Zm00001d047327	0
Zm00001d047329	0
Zm00001d047330	0
Zm00001d047331	0
Zm00001d047332	0
Zm00001d047333	0
Zm00001d047334	0
Zm00001d047335	0
Zm00001d047338	0
Zm00001d047339	0
Zm00001d047340	0
Zm00001d047342	0
Zm00001d047345	0
Zm00001d047346	0
Zm00001d047347	0
Zm00001d047349	1
Zm00001d047350	0
Zm00001d047351	0
Zm00001d047352	0
Zm00001d047353	0
Zm00001d047354	0
Zm00001d047355	0
Zm00001d047356	0
Zm00001d047358	1
Zm00001d047359	0
Zm00001d047361	0
Zm00001d047362	1
Zm00001d047363	0
Zm00001d047364	0
Zm00001d047366	0
Zm00001d047367	0
Zm00001d047368	0
Zm00001d047369	0
Zm00001d047371	0
Zm00001d047372	0
Zm00001d047373	1
Zm00001d047374	0
Zm00001d047375	0
Zm00001d047376	0
Zm00001d047378	0
Zm00001d047379	0
zma-MIR171d	0
Zm00001d047382	0
Zm00001d047383	0
Zm00001d047384	0
Zm00001d047385	0
Zm00001d047386	0
Zm00001d047387	0
Zm00001d047388	0
Zm00001d047389	0
Zm00001d047390	0
Zm00001d047392	1
Zm00001d047394	0
Zm00001d047395	0
Zm00001d047396	3
Zm00001d047397	0
Zm00001d047398	0
Zm00001d047399	0
Zm00001d047400	0
Zm00001d047401	0
Zm00001d047402	0
Zm00001d047403	0
Zm00001d047404	0
Zm00001d047405	0
Zm00001d047406	0
Zm00001d047407	36
Zm00001d047408	0
Zm00001d047410	0
Zm00001d047411	0
Zm00001d047412	0
Zm00001d047413	0
Zm00001d047414	0
Zm00001d047415	0
Zm00001d047416	0
Zm00001d047417	0
Zm00001d047418	1
Zm00001d047419	0
Zm00001d047420	0
Zm00001d047421	0
Zm00001d047422	0
Zm00001d047423	1
Zm00001d047424	0
Zm00001d047425	0
Zm00001d047426	0
Zm00001d047427	0
Zm00001d047428	0
Zm00001d047429	0
Zm00001d047430	0
Zm00001d047433	0
Zm00001d047434	0
Zm00001d047435	3
Zm00001d047436	3
Zm00001d047437	0
Zm00001d047438	0
Zm00001d047439	0
Zm00001d047440	0
Zm00001d047441	0
Zm00001d047442	1
Zm00001d047443	3
Zm00001d047445	0
Zm00001d047446	0
Zm00001d047447	0
Zm00001d047448	2
Zm00001d047449	2
Zm00001d047450	0
Zm00001d047451	13
Zm00001d047452	0
Zm00001d047453	0
Zm00001d047454	0
Zm00001d047455	3
Zm00001d047456	0
Zm00001d047457	0
Zm00001d047458	0
Zm00001d047460	1
Zm00001d047461	0
Zm00001d047462	0
Zm00001d047463	1
Zm00001d047464	1
Zm00001d047465	0
Zm00001d047466	0
Zm00001d047467	0
Zm00001d047468	0
Zm00001d047469	0
Zm00001d047470	1
Zm00001d047471	0
Zm00001d047472	0
Zm00001d047474	0
Zm00001d047476	0
Zm00001d047477	0
Zm00001d047478	0
Zm00001d047479	2
Zm00001d047480	0
Zm00001d047481	0
Zm00001d047482	0
Zm00001d047483	0
Zm00001d047484	0
Zm00001d047487	0
Zm00001d047488	0
Zm00001d047489	1
Zm00001d047491	2
Zm00001d047492	1
Zm00001d047493	0
Zm00001d047494	13
Zm00001d047495	0
Zm00001d047496	0
Zm00001d047497	4
Zm00001d047498	0
Zm00001d047499	0
Zm00001d047500	0
Zm00001d047501	0
Zm00001d047502	0
Zm00001d047503	0
Zm00001d047504	0
Zm00001d047505	0
Zm00001d047506	1
Zm00001d047507	0
Zm00001d047508	0
Zm00001d047509	0
Zm00001d047510	0
Zm00001d047511	0
Zm00001d047512	0
Zm00001d047514	0
Zm00001d047516	0
Zm00001d047517	0
Zm00001d047518	32
Zm00001d047519	0
Zm00001d047521	0
Zm00001d047522	4
Zm00001d047523	0
Zm00001d047525	0
Zm00001d047526	0
Zm00001d047527	4
Zm00001d047528	4
Zm00001d047530	0
Zm00001d047531	0
Zm00001d047532	2
Zm00001d047533	0
Zm00001d047534	1
Zm00001d047535	0
Zm00001d047536	1
Zm00001d047537	0
Zm00001d047538	0
Zm00001d047539	0
Zm00001d047540	2
Zm00001d047541	0
Zm00001d047542	0
Zm00001d047543	0
Zm00001d047546	0
Zm00001d047547	0
Zm00001d047548	0
Zm00001d047549	0
Zm00001d047550	0
Zm00001d047553	0
Zm00001d047554	0
Zm00001d047555	0
Zm00001d047557	0
Zm00001d047558	0
Zm00001d047559	0
Zm00001d047560	1
Zm00001d047561	0
Zm00001d047562	0
Zm00001d047563	2
Zm00001d047564	0
Zm00001d047565	0
Zm00001d047566	1
Zm00001d047567	0
Zm00001d047568	0
Zm00001d047570	0
Zm00001d047571	0
Zm00001d047573	0
Zm00001d047574	1
Zm00001d047575	0
Zm00001d047576	0
Zm00001d047577	0
Zm00001d047578	0
Zm00001d047579	0
Zm00001d047580	0
Zm00001d047581	1
Zm00001d047582	3
Zm00001d047583	1
Zm00001d047584	0
Zm00001d047585	0
Zm00001d047586	0
Zm00001d047587	0
Zm00001d047588	0
Zm00001d047589	1
Zm00001d047591	0
Zm00001d047592	2
Zm00001d047593	0
Zm00001d047594	0
Zm00001d047595	0
Zm00001d047596	0
Zm00001d047597	1
Zm00001d047599	0
Zm00001d047600	1
Zm00001d047601	0
Zm00001d047602	0
Zm00001d047603	2
Zm00001d047604	0
Zm00001d047605	0
Zm00001d047606	0
Zm00001d047607	0
Zm00001d047608	0
Zm00001d047609	0
Zm00001d047610	0
Zm00001d047611	0
Zm00001d047612	1
Zm00001d047613	0
Zm00001d047614	0
Zm00001d047615	0
Zm00001d047616	0
Zm00001d047617	0
Zm00001d047618	0
Zm00001d047619	0
Zm00001d047620	0
Zm00001d047621	0
Zm00001d047622	0
Zm00001d047625	0
Zm00001d047626	0
Zm00001d047628	0
Zm00001d047630	0
Zm00001d047631	0
Zm00001d047632	1
Zm00001d047633	0
Zm00001d047634	0
Zm00001d047635	0
Zm00001d047636	0
Zm00001d047637	0
Zm00001d047638	0
Zm00001d047639	0
Zm00001d047640	0
Zm00001d047641	0
Zm00001d047642	0
Zm00001d047643	0
Zm00001d047644	0
Zm00001d047647	0
Zm00001d047648	0
Zm00001d047650	0
Zm00001d047651	0
Zm00001d047653	0
Zm00001d047654	0
Zm00001d047655	0
Zm00001d047656	0
Zm00001d047657	0
Zm00001d047658	0
Zm00001d047659	0
Zm00001d047661	0
Zm00001d047662	0
Zm00001d047663	0
Zm00001d047664	0
Zm00001d047665	0
Zm00001d047666	2
Zm00001d047667	0
Zm00001d047669	0
Zm00001d047670	0
Zm00001d047671	0
Zm00001d047672	0
Zm00001d047673	0
Zm00001d047674	0
Zm00001d047675	0
Zm00001d047676	1
Zm00001d047677	0
Zm00001d047678	0
Zm00001d047679	0
Zm00001d047680	0
Zm00001d047681	3
Zm00001d047683	0
Zm00001d047685	0
Zm00001d047686	0
Zm00001d047687	0
Zm00001d047688	0
Zm00001d047689	0
Zm00001d047690	0
Zm00001d047691	0
Zm00001d047694	0
Zm00001d047695	0
Zm00001d047696	0
Zm00001d047697	0
Zm00001d047698	0
Zm00001d047699	0
Zm00001d047700	0
Zm00001d047701	1
Zm00001d047702	0
Zm00001d047703	0
Zm00001d047704	0
Zm00001d047705	0
Zm00001d047706	0
Zm00001d047707	0
Zm00001d047708	1
Zm00001d047709	0
Zm00001d047710	0
Zm00001d047711	0
Zm00001d047712	0
Zm00001d047713	0
Zm00001d047714	0
Zm00001d047716	0
Zm00001d047717	2
Zm00001d047719	0
Zm00001d047720	0
Zm00001d047721	3
Zm00001d047722	0
Zm00001d047723	0
Zm00001d047724	0
Zm00001d047726	0
Zm00001d047727	0
Zm00001d047728	0
Zm00001d047729	2
Zm00001d047730	0
Zm00001d047731	0
Zm00001d047732	1
Zm00001d047736	1
Zm00001d047737	0
Zm00001d047738	0
Zm00001d047739	2
Zm00001d047740	0
Zm00001d047742	0
Zm00001d047743	3
Zm00001d047744	0
Zm00001d047745	0
Zm00001d047746	0
Zm00001d047747	0
Zm00001d047749	0
Zm00001d047750	0
Zm00001d047751	0
Zm00001d047752	0
Zm00001d047753	0
Zm00001d047754	0
Zm00001d047755	2
Zm00001d047757	0
Zm00001d047758	0
Zm00001d047759	0
Zm00001d047760	0
Zm00001d047761	9
Zm00001d047762	0
Zm00001d047763	0
Zm00001d047764	0
Zm00001d047765	2
Zm00001d047766	0
Zm00001d047767	0
Zm00001d047768	2
Zm00001d047769	1
Zm00001d047770	0
Zm00001d047771	0
Zm00001d047772	2
Zm00001d047773	0
Zm00001d047774	0
Zm00001d047775	0
Zm00001d047776	0
Zm00001d047777	0
Zm00001d047778	1
Zm00001d047779	0
Zm00001d047780	2
Zm00001d047781	0
Zm00001d047782	0
Zm00001d047783	0
Zm00001d047784	0
Zm00001d047785	0
Zm00001d047786	0
Zm00001d047787	0
Zm00001d047788	0
Zm00001d047789	25
Zm00001d047790	0
Zm00001d047793	0
Zm00001d047794	2
Zm00001d047795	0
Zm00001d047796	1
Zm00001d047797	0
Zm00001d047798	0
Zm00001d047799	0
Zm00001d047800	0
Zm00001d047801	0
Zm00001d047802	0
Zm00001d047803	0
Zm00001d047804	0
Zm00001d047805	2
Zm00001d047806	0
Zm00001d047807	0
Zm00001d047808	0
Zm00001d047809	0
Zm00001d047810	0
Zm00001d047811	0
Zm00001d047812	0
Zm00001d047813	0
Zm00001d047814	0
Zm00001d047817	0
Zm00001d047818	0
Zm00001d047819	0
Zm00001d047820	0
Zm00001d047821	0
Zm00001d047822	0
Zm00001d047823	0
Zm00001d047824	0
Zm00001d047825	0
Zm00001d047826	0
Zm00001d047827	38
Zm00001d047828	0
Zm00001d047829	0
Zm00001d047830	0
Zm00001d047831	0
Zm00001d047832	0
Zm00001d047833	0
Zm00001d047834	0
Zm00001d047835	6
Zm00001d047837	0
Zm00001d047838	0
Zm00001d047839	1
Zm00001d047840	0
Zm00001d047841	0
Zm00001d047842	0
Zm00001d047843	0
Zm00001d047844	0
Zm00001d047845	0
Zm00001d047847	0
Zm00001d047848	0
Zm00001d047849	1
Zm00001d047850	0
Zm00001d047851	0
Zm00001d047852	1
Zm00001d047853	1
Zm00001d047854	0
Zm00001d047855	0
Zm00001d047856	0
Zm00001d047857	0
Zm00001d047858	0
Zm00001d047859	0
Zm00001d047860	0
Zm00001d047861	0
Zm00001d047863	7
Zm00001d047864	0
Zm00001d047865	0
Zm00001d047867	0
Zm00001d047868	0
Zm00001d047869	1
Zm00001d047870	0
Zm00001d047871	0
Zm00001d047872	0
Zm00001d047873	4
Zm00001d047874	0
Zm00001d047875	1
Zm00001d047876	10
Zm00001d047877	0
Zm00001d047878	0
Zm00001d047879	0
Zm00001d047880	0
Zm00001d047881	1
Zm00001d047882	9
Zm00001d047883	0
Zm00001d047884	0
Zm00001d047885	0
Zm00001d047886	0
Zm00001d047887	0
Zm00001d047888	0
Zm00001d047889	0
Zm00001d047890	0
Zm00001d047892	0
Zm00001d047893	0
Zm00001d047894	0
Zm00001d047895	0
Zm00001d047896	0
Zm00001d047897	1
Zm00001d047898	0
Zm00001d047899	0
Zm00001d047900	0
Zm00001d047901	0
Zm00001d047903	0
Zm00001d047904	1
Zm00001d047905	0
Zm00001d047906	3
Zm00001d047907	0
Zm00001d047908	0
Zm00001d047909	0
Zm00001d047910	2
Zm00001d047911	4
Zm00001d047912	1
Zm00001d047913	0
Zm00001d047915	0
Zm00001d047916	1
Zm00001d047917	0
Zm00001d047918	0
Zm00001d047919	0
Zm00001d047920	1
Zm00001d047921	0
Zm00001d047922	0
Zm00001d047923	0
Zm00001d047924	0
Zm00001d047925	0
Zm00001d047926	0
Zm00001d047927	0
Zm00001d047928	0
Zm00001d047929	0
Zm00001d047930	0
Zm00001d047931	0
Zm00001d047932	0
Zm00001d047933	0
Zm00001d047934	0
Zm00001d047935	1
Zm00001d047936	0
Zm00001d047937	0
Zm00001d047938	0
Zm00001d047939	0
Zm00001d047940	11
Zm00001d047941	1
Zm00001d047942	0
Zm00001d047943	0
Zm00001d047944	0
Zm00001d047945	0
Zm00001d047946	0
Zm00001d047947	0
Zm00001d047948	0
Zm00001d047951	5
Zm00001d047952	0
Zm00001d047954	0
Zm00001d047955	0
Zm00001d047956	0
Zm00001d047957	0
Zm00001d047958	0
Zm00001d047959	0
Zm00001d047960	0
Zm00001d047961	0
Zm00001d047962	0
Zm00001d047964	0
Zm00001d047965	2
Zm00001d047966	1
Zm00001d047967	0
Zm00001d047968	0
Zm00001d047969	0
Zm00001d047970	0
Zm00001d047971	0
Zm00001d047972	0
Zm00001d047973	1
Zm00001d047974	0
Zm00001d047975	0
Zm00001d047976	0
Zm00001d047977	0
Zm00001d047979	9
Zm00001d047980	0
Zm00001d047981	0
Zm00001d047982	0
Zm00001d047983	1
Zm00001d047984	0
Zm00001d047985	1
Zm00001d047986	0
Zm00001d047987	0
Zm00001d047988	0
Zm00001d047989	2
Zm00001d047990	0
Zm00001d047991	0
Zm00001d047992	0
Zm00001d047993	0
Zm00001d047994	0
Zm00001d047995	0
Zm00001d047996	0
Zm00001d047997	0
Zm00001d047998	0
Zm00001d047999	0
Zm00001d048000	0
Zm00001d048001	0
Zm00001d048003	0
Zm00001d048004	0
Zm00001d048005	0
Zm00001d048006	0
Zm00001d048007	3
Zm00001d048008	0
Zm00001d048009	0
Zm00001d048010	0
Zm00001d048011	0
Zm00001d048012	0
Zm00001d048013	0
Zm00001d048014	0
Zm00001d048015	0
Zm00001d048016	0
Zm00001d048017	0
Zm00001d048018	0
Zm00001d048019	0
Zm00001d048020	0
Zm00001d048021	0
Zm00001d048022	0
Zm00001d048023	0
Zm00001d048025	0
Zm00001d048026	0
Zm00001d048027	0
Zm00001d048028	0
Zm00001d048029	0
Zm00001d048031	0
Zm00001d048032	0
Zm00001d048033	0
Zm00001d048034	0
Zm00001d048035	0
Zm00001d048037	0
Zm00001d048038	0
Zm00001d048039	0
Zm00001d048040	1
Zm00001d048041	1
Zm00001d048042	0
Zm00001d048044	0
Zm00001d048045	0
Zm00001d048046	1
Zm00001d048047	0
Zm00001d048049	1
Zm00001d048050	0
Zm00001d048051	0
Zm00001d048052	0
Zm00001d048053	0
Zm00001d048054	4
Zm00001d048055	0
Zm00001d048057	0
Zm00001d048059	2
Zm00001d048060	1
Zm00001d048061	0
Zm00001d048063	0
Zm00001d048064	0
Zm00001d048065	3
Zm00001d048066	1
Zm00001d048067	0
Zm00001d048068	0
Zm00001d048069	0
Zm00001d048070	0
Zm00001d048071	0
Zm00001d048072	0
Zm00001d048073	0
Zm00001d048074	0
Zm00001d048075	0
Zm00001d048076	4
Zm00001d048077	0
Zm00001d048078	0
Zm00001d048079	0
Zm00001d048080	0
Zm00001d048081	1
Zm00001d048082	0
Zm00001d048083	0
Zm00001d048084	0
Zm00001d048085	0
Zm00001d048086	0
Zm00001d048087	0
Zm00001d048089	0
Zm00001d048090	0
Zm00001d048091	2
Zm00001d048092	2
Zm00001d048093	0
Zm00001d048094	0
Zm00001d048095	2
Zm00001d048096	2
Zm00001d048097	0
Zm00001d048098	0
Zm00001d048099	0
Zm00001d048100	2
Zm00001d048101	0
Zm00001d048102	0
Zm00001d048103	0
Zm00001d048104	1
Zm00001d048105	0
Zm00001d048106	0
Zm00001d048107	0
Zm00001d048108	0
Zm00001d048109	0
Zm00001d048110	0
Zm00001d048111	0
Zm00001d048112	1
Zm00001d048113	0
Zm00001d048114	0
Zm00001d048115	2
Zm00001d048116	0
Zm00001d048117	0
Zm00001d048119	0
Zm00001d048120	0
Zm00001d048121	0
Zm00001d048122	0
Zm00001d048123	0
Zm00001d048124	0
Zm00001d048125	0
Zm00001d048126	0
Zm00001d048127	1
Zm00001d048129	1
Zm00001d048131	0
Zm00001d048132	0
Zm00001d048133	1
Zm00001d048134	0
Zm00001d048135	1
Zm00001d048136	0
Zm00001d048137	0
Zm00001d048138	0
Zm00001d048139	0
Zm00001d048140	0
Zm00001d048141	0
Zm00001d048142	0
Zm00001d048143	0
Zm00001d048145	0
Zm00001d048146	1
Zm00001d048147	0
Zm00001d048148	0
Zm00001d048149	2
Zm00001d048150	1
Zm00001d048151	0
Zm00001d048152	0
Zm00001d048153	0
Zm00001d048154	1
Zm00001d048155	0
Zm00001d048156	0
Zm00001d048157	0
Zm00001d048158	0
Zm00001d048159	0
Zm00001d048161	0
Zm00001d048162	0
Zm00001d048163	0
Zm00001d048164	0
Zm00001d048165	2
Zm00001d048166	0
Zm00001d048168	0
Zm00001d048169	0
Zm00001d048170	0
Zm00001d048171	0
Zm00001d048172	0
Zm00001d048173	0
Zm00001d048174	0
Zm00001d048175	1
Zm00001d048176	0
Zm00001d048178	0
Zm00001d048179	0
Zm00001d048180	0
Zm00001d048181	0
Zm00001d048183	0
Zm00001d048184	0
Zm00001d048185	0
Zm00001d048187	0
Zm00001d048188	0
Zm00001d048189	0
Zm00001d048190	0
Zm00001d048191	0
Zm00001d048192	0
Zm00001d048193	0
Zm00001d048194	0
Zm00001d048195	0
Zm00001d048196	0
Zm00001d048197	0
Zm00001d048198	0
Zm00001d048199	0
Zm00001d048201	3
Zm00001d048202	0
Zm00001d048203	0
Zm00001d048204	0
Zm00001d048205	0
Zm00001d048207	0
Zm00001d048208	0
Zm00001d048209	0
Zm00001d048210	0
Zm00001d048211	0
Zm00001d048212	0
Zm00001d048214	0
Zm00001d048215	0
Zm00001d048216	0
Zm00001d048217	0
Zm00001d048218	0
Zm00001d048219	0
Zm00001d048220	0
Zm00001d048221	0
Zm00001d048223	0
Zm00001d048222	0
Zm00001d048224	0
Zm00001d048225	0
Zm00001d048226	0
Zm00001d048227	0
Zm00001d048229	0
Zm00001d048230	0
Zm00001d048232	0
Zm00001d048233	0
Zm00001d048234	1
Zm00001d048235	0
Zm00001d048236	1
Zm00001d048237	0
Zm00001d048238	0
Zm00001d048239	0
Zm00001d048240	0
Zm00001d048241	0
Zm00001d048242	0
Zm00001d048243	1
Zm00001d048244	0
Zm00001d048245	0
Zm00001d048246	0
Zm00001d048247	0
Zm00001d048248	1
Zm00001d048249	0
Zm00001d048252	0
Zm00001d048253	0
Zm00001d048255	0
Zm00001d048256	0
Zm00001d048258	4
Zm00001d048259	0
Zm00001d048260	0
Zm00001d048262	0
Zm00001d048263	0
Zm00001d048265	0
Zm00001d048266	0
Zm00001d048267	0
Zm00001d048268	0
Zm00001d048270	0
Zm00001d048271	0
Zm00001d048272	1
Zm00001d048273	0
Zm00001d048279	0
Zm00001d048280	0
Zm00001d048281	0
Zm00001d048282	0
Zm00001d048284	0
Zm00001d048285	1
Zm00001d048286	1
Zm00001d048288	0
Zm00001d048289	0
Zm00001d048291	2
Zm00001d048292	0
Zm00001d048293	0
Zm00001d048294	0
Zm00001d048295	0
Zm00001d048296	0
Zm00001d048297	0
Zm00001d048298	0
Zm00001d048299	0
Zm00001d048301	0
Zm00001d048302	0
Zm00001d048303	0
Zm00001d048305	0
Zm00001d048306	0
Zm00001d048307	0
Zm00001d048308	0
Zm00001d048309	0
Zm00001d048310	0
Zm00001d048311	0
Zm00001d048312	0
Zm00001d048313	0
Zm00001d048314	1
Zm00001d048315	0
Zm00001d048316	1
Zm00001d048317	0
Zm00001d048318	0
Zm00001d048319	0
Zm00001d048320	0
Zm00001d048321	0
Zm00001d048322	0
Zm00001d048323	0
Zm00001d048324	0
Zm00001d048325	0
Zm00001d048326	0
Zm00001d048327	0
Zm00001d048328	0
Zm00001d048329	8
Zm00001d048330	0
Zm00001d048331	0
Zm00001d048332	0
Zm00001d048333	0
Zm00001d048334	1
Zm00001d048335	0
Zm00001d048336	1
Zm00001d048337	0
Zm00001d048338	0
Zm00001d048340	0
Zm00001d048341	0
Zm00001d048342	1
Zm00001d048343	2
Zm00001d048344	0
Zm00001d048345	0
Zm00001d048346	1
Zm00001d048347	0
Zm00001d048348	0
Zm00001d048349	0
Zm00001d048352	0
Zm00001d048353	0
Zm00001d048354	0
Zm00001d048355	2
Zm00001d048356	0
Zm00001d048357	0
Zm00001d048358	0
Zm00001d048359	1
Zm00001d048360	0
Zm00001d048361	0
Zm00001d048362	0
Zm00001d048363	0
Zm00001d048364	1
Zm00001d048366	0
Zm00001d048367	0
Zm00001d048368	0
Zm00001d048369	0
Zm00001d048370	0
Zm00001d048372	0
Zm00001d048373	6
Zm00001d048374	0
Zm00001d048375	0
Zm00001d048376	0
Zm00001d048378	0
Zm00001d048379	0
Zm00001d048380	0
Zm00001d048381	0
Zm00001d048382	0
Zm00001d048383	0
Zm00001d048384	0
Zm00001d048385	1
Zm00001d048386	0
Zm00001d048387	0
Zm00001d048389	0
Zm00001d048390	0
Zm00001d048391	0
Zm00001d048392	0
Zm00001d048393	0
Zm00001d048394	0
Zm00001d048395	0
Zm00001d048396	0
Zm00001d048397	0
Zm00001d048398	0
Zm00001d048400	1
Zm00001d048401	0
Zm00001d048402	0
Zm00001d048403	0
Zm00001d048404	1
Zm00001d048407	0
Zm00001d048408	0
Zm00001d048409	1
Zm00001d048410	2
Zm00001d048411	0
Zm00001d048412	0
Zm00001d048413	0
Zm00001d048414	2
Zm00001d048415	0
Zm00001d048416	0
Zm00001d048417	0
Zm00001d048418	0
Zm00001d048419	0
Zm00001d048420	0
Zm00001d048421	0
Zm00001d048422	2
Zm00001d048423	0
Zm00001d048424	3
Zm00001d048427	0
Zm00001d048428	0
Zm00001d048430	0
Zm00001d048431	0
Zm00001d048432	0
Zm00001d048433	0
Zm00001d048434	0
Zm00001d048436	0
Zm00001d048437	0
Zm00001d048438	0
Zm00001d048439	0
Zm00001d048440	0
Zm00001d048441	0
Zm00001d048442	3
Zm00001d048443	11
Zm00001d048444	0
Zm00001d048445	0
Zm00001d048446	0
Zm00001d048447	0
Zm00001d048448	0
Zm00001d048449	1
zma-MIR528b	12
Zm00001d048450	0
Zm00001d048451	0
Zm00001d048452	0
Zm00001d048453	0
Zm00001d048454	0
Zm00001d048455	0
Zm00001d048456	0
Zm00001d048457	0
Zm00001d048458	1
Zm00001d048459	0
Zm00001d048460	0
Zm00001d048461	1
Zm00001d048462	0
Zm00001d048463	0
Zm00001d048466	0
Zm00001d048467	0
Zm00001d048468	0
Zm00001d048469	0
Zm00001d048470	0
Zm00001d048471	0
Zm00001d048472	0
Zm00001d048473	0
Zm00001d048474	0
Zm00001d048475	0
Zm00001d048476	0
Zm00001d048477	0
Zm00001d048478	0
Zm00001d048479	0
Zm00001d048480	1
Zm00001d048481	0
Zm00001d048482	0
Zm00001d048483	0
Zm00001d048484	0
Zm00001d048486	0
Zm00001d048487	0
Zm00001d048489	0
Zm00001d048490	0
Zm00001d048491	0
Zm00001d048492	0
Zm00001d048493	1
Zm00001d048494	0
Zm00001d048495	0
Zm00001d048496	0
Zm00001d048497	1
Zm00001d048499	1
Zm00001d048501	17
Zm00001d048502	10
Zm00001d048503	2
Zm00001d048504	0
Zm00001d048505	0
Zm00001d048506	0
Zm00001d048507	0
Zm00001d048508	0
Zm00001d048509	0
Zm00001d048510	3
Zm00001d048511	3
Zm00001d048512	2
Zm00001d048513	0
Zm00001d048514	0
Zm00001d048515	3
Zm00001d048516	10
Zm00001d048517	0
Zm00001d048518	0
Zm00001d048520	0
Zm00001d048521	0
Zm00001d048522	0
Zm00001d048523	0
Zm00001d048524	1
Zm00001d048525	0
Zm00001d048526	1
Zm00001d048527	2
Zm00001d048528	0
Zm00001d048529	0
Zm00001d048530	0
Zm00001d048531	0
Zm00001d048532	0
Zm00001d048533	0
Zm00001d048535	7
Zm00001d048536	0
Zm00001d048537	0
Zm00001d048538	0
Zm00001d048539	0
Zm00001d048540	0
Zm00001d048541	0
Zm00001d048542	1
Zm00001d048544	5
Zm00001d048545	2
Zm00001d048546	1
Zm00001d048547	0
Zm00001d048548	0
